eTrappedCharge(C1(n68255_0s_des)) X,eTrappedCharge(C1(n68255_0s_des)) Y,eTrappedCharge(C1(n68255_1e-1s_des)) X,eTrappedCharge(C1(n68255_1e-1s_des)) Y,eTrappedCharge(C1(n68255_1e-2s_des)) X,eTrappedCharge(C1(n68255_1e-2s_des)) Y,eTrappedCharge(C1(n68255_1e-3s_des)) X,eTrappedCharge(C1(n68255_1e-3s_des)) Y,eTrappedCharge(C1(n68255_1e-4s_des)) X,eTrappedCharge(C1(n68255_1e-4s_des)) Y,eTrappedCharge(C1(n68255_1e-5s_des)) X,eTrappedCharge(C1(n68255_1e-5s_des)) Y,eTrappedCharge(C1(n68255_1e-6s_des)) X,eTrappedCharge(C1(n68255_1e-6s_des)) Y,eTrappedCharge(C1(n68255_1e-7s_des)) X,eTrappedCharge(C1(n68255_1e-7s_des)) Y,eTrappedCharge(C1(n68255_1e-8s_des)) X,eTrappedCharge(C1(n68255_1e-8s_des)) Y,eTrappedCharge(C1(n68255_1s_des)) X,eTrappedCharge(C1(n68255_1s_des)) Y,eTrappedCharge(C1(n68255_2e-1s_des)) X,eTrappedCharge(C1(n68255_2e-1s_des)) Y,eTrappedCharge(C1(n68255_2s_des)) X,eTrappedCharge(C1(n68255_2s_des)) Y,eTrappedCharge(C1(n68255_4s_des)) X,eTrappedCharge(C1(n68255_4s_des)) Y,eTrappedCharge(C1(n68255_5e-1s_des)) X,eTrappedCharge(C1(n68255_5e-1s_des)) Y,eTrappedCharge(C1(n68255_8s_des)) X,eTrappedCharge(C1(n68255_8s_des)) Y,eTrappedCharge(C1(n68255_16s_des)) X,eTrappedCharge(C1(n68255_16s_des)) Y,eTrappedCharge(C1(n68255_32s_des)) X,eTrappedCharge(C1(n68255_32s_des)) Y,eTrappedCharge(C1(n68255_64s_des)) X,eTrappedCharge(C1(n68255_64s_des)) Y,eTrappedCharge(C1(n68255_128s_des)) X,eTrappedCharge(C1(n68255_128s_des)) Y,eTrappedCharge(C1(n68255_256s_des)) X,eTrappedCharge(C1(n68255_256s_des)) Y,eTrappedCharge(C1(n68255_512s_des)) X,eTrappedCharge(C1(n68255_512s_des)) Y,eTrappedCharge(C1(n68255_1024s_des)) X,eTrappedCharge(C1(n68255_1024s_des)) Y,eTrappedCharge(C1(n68255_2048s_des)) X,eTrappedCharge(C1(n68255_2048s_des)) Y,eTrappedCharge(C1(n68255_4096s_des)) X,eTrappedCharge(C1(n68255_4096s_des)) Y,eTrappedCharge(C1(n68255_8192s_des)) X,eTrappedCharge(C1(n68255_8192s_des)) Y,eTrappedCharge(C1(n68255_16384s_des)) X,eTrappedCharge(C1(n68255_16384s_des)) Y,eTrappedCharge(C1(n68255_32768s_des)) X,eTrappedCharge(C1(n68255_32768s_des)) Y,eTrappedCharge(C1(n68255_65536s_des)) X,eTrappedCharge(C1(n68255_65536s_des)) Y,eTrappedCharge(C1(n68255_131072s_des)) X,eTrappedCharge(C1(n68255_131072s_des)) Y,eTrappedCharge(C1(n68255_262144s_des)) X,eTrappedCharge(C1(n68255_262144s_des)) Y,eTrappedCharge(C1(n68255_524288s_des)) X,eTrappedCharge(C1(n68255_524288s_des)) Y,eTrappedCharge(C1(n68255_1048576s_des)) X,eTrappedCharge(C1(n68255_1048576s_des)) Y,eTrappedCharge(C1(n68255_2097152s_des)) X,eTrappedCharge(C1(n68255_2097152s_des)) Y,eTrappedCharge(C1(n68255_4194304s_des)) X,eTrappedCharge(C1(n68255_4194304s_des)) Y,eTrappedCharge(C1(n68255_8388608s_des)) X,eTrappedCharge(C1(n68255_8388608s_des)) Y,eTrappedCharge(C1(n68255_16777216s_des)) X,eTrappedCharge(C1(n68255_16777216s_des)) Y,eTrappedCharge(C1(n68255_33554432s_des)) X,eTrappedCharge(C1(n68255_33554432s_des)) Y,eTrappedCharge(C1(n68255_67108864s_des)) X,eTrappedCharge(C1(n68255_67108864s_des)) Y,eTrappedCharge(C1(n68255_134217728s_des)) X,eTrappedCharge(C1(n68255_134217728s_des)) Y,eTrappedCharge(C1(n68255_268435456s_des)) X,eTrappedCharge(C1(n68255_268435456s_des)) Y,eTrappedCharge(C1(n68255_536870912s_des)) X,eTrappedCharge(C1(n68255_536870912s_des)) Y,eTrappedCharge(C1(n68255_1073741824s_des)) X,eTrappedCharge(C1(n68255_1073741824s_des)) Y
0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.811919e+18,0.035625,2.8119189e+18,0.035625,2.8119189e+18,0.035625,2.8119188e+18,0.035625,2.8119186e+18,0.035625,2.8119183e+18,0.035625,2.8119177e+18,0.035625,2.8119164e+18,0.035625,2.8119138e+18,0.035625,2.8119089e+18,0.035625,2.8118996e+18,0.035625,2.8118823e+18,0.035625,2.8118503e+18,0.035625,2.8117917e+18,0.035625,2.8116892e+18,0.035625,2.8115247e+18,0.035625,2.8112836e+18,0.035625,2.8109353e+18,0.035625,2.8104006e+18,0.035625,2.8095925e+18,0.035625,2.8084983e+18,0.035625,2.8071063e+18,0.035625,2.8052237e+18,0.035625,2.8026381e+18,0.035625,2.7993574e+18,0.035625,2.7952463e+18,0.035625,2.7899156e+18,0.035625,2.7832982e+18
0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.935359e+18,0.035812501,2.9353589e+18,0.035812501,2.9353589e+18,0.035812501,2.9353588e+18,0.035812501,2.9353585e+18,0.035812501,2.9353581e+18,0.035812501,2.9353572e+18,0.035812501,2.9353554e+18,0.035812501,2.935352e+18,0.035812501,2.9353455e+18,0.035812501,2.9353335e+18,0.035812501,2.9353116e+18,0.035812501,2.9352711e+18,0.035812501,2.9351981e+18,0.035812501,2.9350752e+18,0.035812501,2.9348888e+18,0.035812501,2.9346283e+18,0.035812501,2.934252e+18,0.035812501,2.9336674e+18,0.035812501,2.9328048e+18,0.035812501,2.9316817e+18,0.035812501,2.9302752e+18,0.035812501,2.9283558e+18,0.035812501,2.9257364e+18,0.035812501,2.9224721e+18,0.035812501,2.9184153e+18,0.035812501,2.9131499e+18
0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752449e+18,0.035999998,3.0752448e+18,0.035999998,3.0752448e+18,0.035999998,3.0752447e+18,0.035999998,3.0752446e+18,0.035999998,3.0752442e+18,0.035999998,3.0752436e+18,0.035999998,3.0752423e+18,0.035999998,3.0752398e+18,0.035999998,3.0752352e+18,0.035999998,3.0752267e+18,0.035999998,3.0752113e+18,0.035999998,3.0751832e+18,0.035999998,3.0751314e+18,0.035999998,3.0750405e+18,0.035999998,3.0748951e+18,0.035999998,3.074688e+18,0.035999998,3.0744082e+18,0.035999998,3.073996e+18,0.035999998,3.0733521e+18,0.035999998,3.0724331e+18,0.035999998,3.0712831e+18,0.035999998,3.0698539e+18,0.035999998,3.0678801e+18,0.035999998,3.0652113e+18,0.035999998,3.0619479e+18,0.035999998,3.0579208e+18
0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327817e+18,0.0361875,3.2327816e+18,0.0361875,3.2327816e+18,0.0361875,3.2327816e+18,0.0361875,3.2327814e+18,0.0361875,3.2327812e+18,0.0361875,3.2327807e+18,0.0361875,3.2327798e+18,0.0361875,3.232778e+18,0.0361875,3.2327746e+18,0.0361875,3.2327684e+18,0.0361875,3.2327573e+18,0.0361875,3.2327375e+18,0.0361875,3.2327009e+18,0.0361875,3.2326345e+18,0.0361875,3.2325222e+18,0.0361875,3.2323534e+18,0.0361875,3.2321278e+18,0.0361875,3.2318265e+18,0.0361875,3.2313682e+18,0.0361875,3.2306567e+18,0.0361875,3.2296814e+18,0.0361875,3.2285068e+18,0.0361875,3.2270445e+18,0.0361875,3.2249986e+18,0.0361875,3.2222663e+18,0.0361875,3.2189902e+18
0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.409615e+18,0.036375001,3.4096149e+18,0.036375001,3.4096148e+18,0.036375001,3.4096147e+18,0.036375001,3.4096143e+18,0.036375001,3.4096136e+18,0.036375001,3.4096122e+18,0.036375001,3.4096097e+18,0.036375001,3.409605e+18,0.036375001,3.4095969e+18,0.036375001,3.4095826e+18,0.036375001,3.4095567e+18,0.036375001,3.4095087e+18,0.036375001,3.4094237e+18,0.036375001,3.4092872e+18,0.036375001,3.409096e+18,0.036375001,3.4088545e+18,0.036375001,3.4085258e+18,0.036375001,3.4080095e+18,0.036375001,3.4072237e+18,0.036375001,3.4061949e+18,0.036375001,3.4049971e+18,0.036375001,3.4034886e+18,0.036375001,3.4013532e+18,0.036375001,3.3985443e+18
0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078757e+18,0.036562499,3.6078756e+18,0.036562499,3.6078756e+18,0.036562499,3.6078754e+18,0.036562499,3.6078752e+18,0.036562499,3.6078746e+18,0.036562499,3.6078736e+18,0.036562499,3.6078716e+18,0.036562499,3.607868e+18,0.036562499,3.6078618e+18,0.036562499,3.6078513e+18,0.036562499,3.6078327e+18,0.036562499,3.6077982e+18,0.036562499,3.607735e+18,0.036562499,3.6076274e+18,0.036562499,3.607465e+18,0.036562499,3.6072548e+18,0.036562499,3.6069981e+18,0.036562499,3.6066322e+18,0.036562499,3.6060461e+18,0.036562499,3.6051813e+18,0.036562499,3.6041035e+18,0.036562499,3.6028822e+18,0.036562499,3.601312e+18,0.036562499,3.5990697e+18
0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302487e+18,0.03675,3.8302486e+18,0.03675,3.8302486e+18,0.03675,3.8302486e+18,0.03675,3.8302485e+18,0.03675,3.8302482e+18,0.03675,3.8302478e+18,0.03675,3.830247e+18,0.03675,3.8302454e+18,0.03675,3.8302426e+18,0.03675,3.8302377e+18,0.03675,3.8302296e+18,0.03675,3.8302161e+18,0.03675,3.8301913e+18,0.03675,3.8301451e+18,0.03675,3.8300624e+18,0.03675,3.8299283e+18,0.03675,3.8297408e+18,0.03675,3.8295161e+18,0.03675,3.8292413e+18,0.03675,3.8288256e+18,0.03675,3.8281583e+18,0.03675,3.8272123e+18,0.03675,3.8260915e+18,0.03675,3.8248434e+18,0.03675,3.823194e+18
0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800714e+18,0.036937501,4.0800713e+18,0.036937501,4.0800712e+18,0.036937501,4.0800711e+18,0.036937501,4.0800707e+18,0.036937501,4.08007e+18,0.036937501,4.0800688e+18,0.036937501,4.0800665e+18,0.036937501,4.0800625e+18,0.036937501,4.0800561e+18,0.036937501,4.0800459e+18,0.036937501,4.0800281e+18,0.036937501,4.0799945e+18,0.036937501,4.0799326e+18,0.036937501,4.0798256e+18,0.036937501,4.0796623e+18,0.036937501,4.0794533e+18,0.036937501,4.0792179e+18,0.036937501,4.0789173e+18,0.036937501,4.0784379e+18,0.036937501,4.0776793e+18,0.036937501,4.076652e+18,0.036937501,4.0754948e+18,0.036937501,4.0742133e+18
0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614686e+18,0.037124999,4.3614685e+18,0.037124999,4.3614686e+18,0.037124999,4.3614685e+18,0.037124999,4.3614685e+18,0.037124999,4.3614685e+18,0.037124999,4.3614685e+18,0.037124999,4.3614685e+18,0.037124999,4.3614685e+18,0.037124999,4.3614684e+18,0.037124999,4.3614683e+18,0.037124999,4.361468e+18,0.037124999,4.3614674e+18,0.037124999,4.3614664e+18,0.037124999,4.3614645e+18,0.037124999,4.3614612e+18,0.037124999,4.3614559e+18,0.037124999,4.361448e+18,0.037124999,4.3614349e+18,0.037124999,4.3614107e+18,0.037124999,4.361365e+18,0.037124999,4.3612824e+18,0.037124999,4.3611463e+18,0.037124999,4.3609537e+18,0.037124999,4.3607288e+18,0.037124999,4.3604836e+18,0.037124999,4.3601455e+18,0.037124999,4.3595882e+18,0.037124999,4.3587295e+18,0.037124999,4.3576234e+18,0.037124999,4.3564355e+18
0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795333e+18,0.0373125,4.6795332e+18,0.0373125,4.6795332e+18,0.0373125,4.6795332e+18,0.0373125,4.6795332e+18,0.0373125,4.6795332e+18,0.0373125,4.6795331e+18,0.0373125,4.679533e+18,0.0373125,4.6795328e+18,0.0373125,4.6795323e+18,0.0373125,4.6795315e+18,0.0373125,4.6795298e+18,0.0373125,4.679527e+18,0.0373125,4.6795226e+18,0.0373125,4.679516e+18,0.0373125,4.6795061e+18,0.0373125,4.6794887e+18,0.0373125,4.6794555e+18,0.0373125,4.6793934e+18,0.0373125,4.6792847e+18,0.0373125,4.6791155e+18,0.0373125,4.6788963e+18,0.0373125,4.6786623e+18,0.0373125,4.6784031e+18,0.0373125,4.6780133e+18,0.0373125,4.6773644e+18,0.0373125,4.6763981e+18,0.0373125,4.6752175e+18
0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406046e+18,0.037500001,5.0406045e+18,0.037500001,5.0406044e+18,0.037500001,5.0406042e+18,0.037500001,5.0406038e+18,0.037500001,5.0406031e+18,0.037500001,5.0406017e+18,0.037500001,5.0405993e+18,0.037500001,5.0405954e+18,0.037500001,5.0405898e+18,0.037500001,5.0405819e+18,0.037500001,5.0405691e+18,0.037500001,5.0405452e+18,0.037500001,5.0404996e+18,0.037500001,5.040416e+18,0.037500001,5.0402754e+18,0.037500001,5.040071e+18,0.037500001,5.0398312e+18,0.037500001,5.0395928e+18,0.037500001,5.0393105e+18,0.037500001,5.0388541e+18,0.037500001,5.0381002e+18,0.037500001,5.0370202e+18
0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544055e+18,0.037687499,5.4544054e+18,0.037687499,5.4544054e+18,0.037687499,5.4544052e+18,0.037687499,5.4544049e+18,0.037687499,5.4544042e+18,0.037687499,5.4544031e+18,0.037687499,5.4544009e+18,0.037687499,5.4543974e+18,0.037687499,5.4543924e+18,0.037687499,5.4543858e+18,0.037687499,5.4543761e+18,0.037687499,5.454359e+18,0.037687499,5.454326e+18,0.037687499,5.4542637e+18,0.037687499,5.4541525e+18,0.037687499,5.4539742e+18,0.037687499,5.4537356e+18,0.037687499,5.4534834e+18,0.037687499,5.4532408e+18,0.037687499,5.4529228e+18,0.037687499,5.4523849e+18,0.037687499,5.4515127e+18
0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222132e+18,0.037875,6.0222131e+18,0.037875,6.0222131e+18,0.037875,6.022213e+18,0.037875,6.0222129e+18,0.037875,6.0222126e+18,0.037875,6.0222121e+18,0.037875,6.0222111e+18,0.037875,6.0222092e+18,0.037875,6.0222061e+18,0.037875,6.0222014e+18,0.037875,6.0221954e+18,0.037875,6.0221877e+18,0.037875,6.0221752e+18,0.037875,6.0221515e+18,0.037875,6.0221058e+18,0.037875,6.0220207e+18,0.037875,6.0218739e+18,0.037875,6.0216519e+18,0.037875,6.021381e+18,0.037875,6.0211213e+18,0.037875,6.0208665e+18,0.037875,6.0204934e+18,0.037875,6.0198499e+18
0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702332e+19,0.038062502,1.0702331e+19,0.038062502,1.0702331e+19,0.038062502,1.0702331e+19,0.038062502,1.0702331e+19,0.038062502,1.0702331e+19,0.038062502,1.0702331e+19,0.038062502,1.070233e+19,0.038062502,1.0702328e+19,0.038062502,1.0702325e+19,0.038062502,1.070232e+19,0.038062502,1.0702314e+19,0.038062502,1.0702306e+19,0.038062502,1.0702294e+19,0.038062502,1.0702271e+19,0.038062502,1.0702228e+19,0.038062502,1.0702145e+19,0.038062502,1.0701994e+19,0.038062502,1.0701743e+19,0.038062502,1.0701384e+19,0.038062502,1.070098e+19,0.038062502,1.0700604e+19,0.038062502,1.0700176e+19,0.038062502,1.0699473e+19
0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.9112201e+19,0.038249999,3.91122e+19,0.038249999,3.9112199e+19,0.038249999,3.9112196e+19,0.038249999,3.9112192e+19,0.038249999,3.9112183e+19,0.038249999,3.911217e+19,0.038249999,3.9112151e+19,0.038249999,3.911212e+19,0.038249999,3.9112062e+19,0.038249999,3.911195e+19,0.038249999,3.9111729e+19,0.038249999,3.9111312e+19,0.038249999,3.9110567e+19,0.038249999,3.9109375e+19,0.038249999,3.9107797e+19,0.038249999,3.9106198e+19,0.038249999,3.9104827e+19,0.038249999,3.9103217e+19
0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760956e+19,0.038437501,4.0760955e+19,0.038437501,4.0760955e+19,0.038437501,4.0760953e+19,0.038437501,4.0760951e+19,0.038437501,4.0760947e+19,0.038437501,4.0760938e+19,0.038437501,4.0760923e+19,0.038437501,4.0760899e+19,0.038437501,4.0760866e+19,0.038437501,4.0760829e+19,0.038437501,4.0760785e+19,0.038437501,4.0760712e+19,0.038437501,4.0760571e+19,0.038437501,4.0760297e+19,0.038437501,4.0759777e+19,0.038437501,4.0758852e+19,0.038437501,4.0757382e+19,0.038437501,4.0755465e+19,0.038437501,4.075359e+19,0.038437501,4.0752112e+19
0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761213e+19,0.038624998,4.0761212e+19,0.038624998,4.0761211e+19,0.038624998,4.0761209e+19,0.038624998,4.0761204e+19,0.038624998,4.0761195e+19,0.038624998,4.0761179e+19,0.038624998,4.0761153e+19,0.038624998,4.0761116e+19,0.038624998,4.0761073e+19,0.038624998,4.0761029e+19,0.038624998,4.0760965e+19,0.038624998,4.0760846e+19,0.038624998,4.0760612e+19,0.038624998,4.0760164e+19,0.038624998,4.075935e+19,0.038624998,4.0758011e+19,0.038624998,4.0756157e+19,0.038624998,4.0754205e+19
0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.0761421e+19,0.038812499,4.076142e+19,0.038812499,4.0761419e+19,0.038812499,4.0761418e+19,0.038812499,4.0761414e+19,0.038812499,4.0761407e+19,0.038812499,4.0761395e+19,0.038812499,4.0761373e+19,0.038812499,4.0761339e+19,0.038812499,4.0761295e+19,0.038812499,4.0761248e+19,0.038812499,4.0761195e+19,0.038812499,4.076111e+19,0.038812499,4.0760944e+19,0.038812499,4.0760622e+19,0.038812499,4.0760018e+19,0.038812499,4.075896e+19,0.038812499,4.0757334e+19
0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761557e+19,0.03890625,4.0761556e+19,0.03890625,4.0761556e+19,0.03890625,4.0761555e+19,0.03890625,4.0761553e+19,0.03890625,4.0761549e+19,0.03890625,4.0761542e+19,0.03890625,4.0761528e+19,0.03890625,4.0761504e+19,0.03890625,4.0761466e+19,0.03890625,4.0761418e+19,0.03890625,4.0761368e+19,0.03890625,4.0761311e+19,0.03890625,4.0761217e+19,0.03890625,4.0761035e+19,0.03890625,4.0760682e+19,0.03890625,4.0760023e+19,0.03890625,4.0758884e+19
